Wise;3.630.820
Wood;1.617.073
Yoakum;2.969.634
Young;874.947
Zapata;836.629
Zavala;1.079.997
Beaver;303.278
Box Elder;2.162.398
Cache;4.497.837
Carbon;971.884
Daggett;117.927
Davis;12.075.679
Duchesne;1.171.020
Emery;868.209
Garfield;229.139
Grand;474.032
Iron;1.377.084
Juab;383.235
Kane;277.676
Millard;788.588
Morgan;219.084
Piute;71.482
Rich;136.558
Salt Lake;76.597.334
San Juan;488.440
Sanpete;801.823
Sevier;989.382
Summit;2.701.044
Tooele;1.632.932
Uintah;1.909.148
Utah;21.295.462
Wasatch;700.060
Washington;4.695.377
Wayne;88.130
Weber;9.312.660
Addison;1.516.648
Bennington;1.484.677
Caledonia;1.005.354
Chittenden;10.196.019
Essex;130.317
Franklin;1.807.289
Grand Isle;158.041
Lamoille;1.048.947
Orange;714.168
Orleans;887.662
Rutland;2.443.716
Washington;3.372.867
Windham;2.114.600
Windsor;2.330.685
Accomack;1.456.884
Amelia;312.836
Amherst;765.926
Appomattox;254.565
Arlington;30.047.597
Bath;196.312
Bedford;1.796.006
Bland;196.889
Botetourt;1.099.488
Brunswick;644.880
Buchanan;992.241
Buckingham;509.038
Caroline;583.919
Charles City;164.227
Charlotte;263.742
Chesterfield;13.612.524
Clarke;428.412
Craig;82.025
Culpeper;1.562.935
Cumberland;179.878
Dickenson;511.432
Essex;352.791
Fauquier;2.404.639
Floyd;305.605
Fluvanna;740.770
Franklin;1.265.689
Giles;455.849
Gloucester;785.191
Goochland;1.857.877
Grayson;267.905
Greene;366.569
Halifax;1.364.485
Hanover;4.977.584
Henrico;24.807.243
Highland;68.812
Isle of Wight;1.421.068
King and Queen;141.727
King George;1.616.889
King William;413.830
Lancaster;401.031
Lee;436.025
Loudoun;22.116.740
Louisa;1.856.973
Lunenburg;232.406
Madison;343.509
Mathews;185.684
Mecklenburg;947.610
Middlesex;324.426
Nelson;426.403
New Kent;385.917
Northampton;470.958
Northumberland;353.780
Nottoway;494.229
Orange;903.766
Page;595.343
Patrick;410.558
Powhatan;634.556
Prince Edward;679.921
Pulaski;1.333.023
Rappahannock;293.596
Richmond;237.528
Russell;661.884
Scott;409.975
Shenandoah;1.446.577
Smyth;1.017.373
Stafford;4.622.255
Surry;1.086.996
Sussex;318.166
Tazewell;1.233.833
Warren;1.583.676
Westmoreland;415.054
Wythe;1.473.480
Independent cities;
Alexandria;14.041.327
Chesapeake;8.761.273
Hampton;6.307.700
Newport News;12.031.965
Norfolk;20.581.708
Portsmouth;5.432.913
Richmond;19.971.186
Roanoke;6.771.689
Suffolk;3.307.885
Virginia Beach;19.392.155
Combination areas1;
Albemarle + Charlottesville;9.972.689
Alleghany + Covington;820.177
Augusta, Staunton + Waynesboro;4.668.642
Campbell + Lynchburg;6.505.017
Carroll + Galax;964.535
Dinwiddie, Colonial Heights + Petersburg;2.702.194
Fairfax, Fairfax City + Falls Church;101.897.202
Frederick + Winchester;5.589.156
Greensville + Emporia;701.149
Henry + Martinsville;2.052.356
James City + Williamsburg;4.054.408
Montgomery + Radford;4.977.687
Pittsylvania + Danville;3.320.812
Prince George + Hopewell;3.725.107
Prince William, Manassas + Manassas Park;17.313.234
Roanoke + Salem;5.771.402
Rockbridge, Buena Vista + Lexington;1.131.953
Rockingham + Harrisonburg;7.090.871
Southampton + Franklin;686.289
Spotsylvania + Fredericksburg;5.109.175
Washington + Bristol;3.043.187
Wise + Norton;1.570.062
York + Poquoson;2.285.889
Adams;863.985
Asotin;616.607
Benton;10.332.737
Chelan;4.017.494
Clallam;2.173.812
Clark;16.998.440
Columbia;349.290
Cowlitz;4.340.772
Douglas;1.734.859
Ferry;203.042
Franklin;3.350.382
Garfield;129.699
Grant;5.751.303
Grays Harbor;2.292.947
Island;2.596.437
Jefferson;852.408
King;240.149.410
Kitsap;10.669.464
Kittitas;1.529.433
Klickitat;1.030.493
Lewis;2.765.599
Lincoln;442.244
Mason;1.407.424
Okanogan;1.473.416
Pacific;654.736
Pend Oreille;552.009
Pierce;36.587.945
San Juan;639.647
Skagit;7.115.196
Skamania;272.033
Snohomish;41.713.479
Spokane;22.080.130
Stevens;1.020.781
Thurston;11.203.002
Wahkiakum;75.044
Walla Walla;3.222.459
Whatcom;10.886.761
Whitman;2.104.759
Yakima;9.839.521
Barbour;371.122
Berkeley;2.979.672
Boone;668.698
Braxton;288.851
Brooke;903.102
Cabell;4.440.966
Calhoun;108.125
Clay;118.076
Doddridge;1.228.465
Fayette;970.666
Gilmer;187.132
Grant;491.728
Greenbrier;1.012.642
Hampshire;319.475
Hancock;1.170.964
Hardy;377.938
Harrison;3.993.816
Jackson;804.439
Jefferson;1.405.419
Kanawha;10.033.362
Lewis;593.137
Lincoln;259.006
Logan;1.108.328
McDowell;519.700
Marion;2.066.150
Marshall;2.526.419
Mason;676.052
Mercer;1.542.474
Mineral;734.804
Mingo;593.991
Monongalia;6.160.697
Monroe;257.151
Morgan;238.564
Nicholas;568.777
Ohio;3.222.638
Pendleton;129.925
Pleasants;475.292
Pocahontas;234.360
Preston;618.740
Putnam;2.502.003
Raleigh;2.589.631
Randolph;771.894
Ritchie;642.944
Roane;256.978
Summers;200.478
Taylor;494.374
Tucker;277.228
Tyler;584.266
Upshur;681.080
Wayne;933.676
Webster;159.584
Wetzel;1.000.040
Wirt;58.113
Wood;3.180.190
Wyoming;544.797
Adams;446.544
Ashland;652.716
Barron;1.907.661
Bayfield;361.136
Brown;16.717.147
Buffalo;466.356
Burnett;455.292
Calumet;1.429.291
Chippewa;2.457.260
Clark;1.289.538
Columbia;2.519.505
Crawford;721.524
Dane;37.474.008
Dodge;3.251.872
Door;1.174.095
Douglas;1.963.253
Dunn;1.644.892
Eau Claire;5.636.034
Florence;109.267
Fond du Lac;4.660.717
Forest;288.385
Grant;2.032.526
Green;1.510.793
Green Lake;603.392
Iowa;926.223
Iron;164.199
Jackson;816.106
Jefferson;3.247.208
Juneau;812.876
Kenosha;6.324.802
Kewaunee;810.329
La Crosse;6.460.773
Lafayette;521.875
Langlade;718.459
Lincoln;1.534.623
Manitowoc;3.817.252
Marathon;7.331.570
Marinette;1.896.549
Marquette;399.178
Menominee;138.277
Milwaukee;53.316.365
Monroe;2.042.118
Oconto;915.000
Oneida;1.462.955
Outagamie;10.880.117
Ozaukee;4.691.531
Pepin;244.061
Pierce;1.100.734
Polk;1.430.608
Portage;3.683.722
Price;560.016
Racine;7.650.888
Richland;646.297
Rock;6.308.225
Rusk;512.846
St. Croix;3.238.528
Sauk;3.257.704
Sawyer;570.563
Shawano;1.247.445
Sheboygan;6.466.827
Taylor;875.017
Trempealeau;1.246.494
Vernon;983.584
Vilas;803.127
Walworth;3.775.385
Washburn;514.686
Washington;5.482.146
Waukesha;26.306.485
Waupaca;1.943.275
Waushara;548.650
Winnebago;9.266.304
Wood;3.667.363
Albany;1.408.752
Big Horn;494.331
Campbell;6.256.638
Carbon;1.285.413
Converse;1.314.423
Crook;285.263
Fremont;1.705.586
Goshen;563.409
Hot Springs;284.492
Johnson;472.221
Laramie;5.032.574
Lincoln;785.675
Natrona;5.224.501
Niobrara;154.173
Park;1.381.990
Platte;587.407
Sheridan;1.231.061
Sublette;1.979.675
Sweetwater;3.907.803
Teton;2.053.838
Uinta;951.046
Washakie;358.659
Weston;288.843
